beir_datasets/arguana,10,865.7120869569061,0.36116413322497004,0.36116413322497004,0.7566024268379729,1594.3804544302636,0.003022909164428711
beir_datasets/arguana,100,850.510425237851,0.3609150500630317,0.40790176933358724,0.9628836545324768,1592.855703408139,0.010178327560424805
beir_datasets/arguana,1000,773.2704647792169,0.3609150500630317,0.41199049803275867,0.9950035688793719,1610.477442100624,0.06743621826171875
beir_datasets/arguana,10000,395.0727679862652,0.36090474679313755,0.4119744829573953,0.9950035688793719,1446.0921177393868,0.5824971199035645
beir_datasets/arguana,100000,390.32673588928,0.36090474679313755,0.4119744829573953,0.9950035688793719,1445.651326672499,0.5921595096588135
beir_datasets/hotpotqa,10,169.50908121248193,0.5887897621718408,0.5887897621718408,0.6182309250506415,173.06877405641396,0.015226602554321289
beir_datasets/hotpotqa,100,168.54178483625296,0.5890952459008274,0.6282372125355582,0.7714382174206618,173.14322897452865,0.05260300636291504
beir_datasets/hotpotqa,1000,158.83217082709817,0.5891186921807475,0.6429305280486005,0.8684672518568535,173.00826434919335,0.43117427825927734
beir_datasets/hotpotqa,10000,100.74826239062442,0.589034068543722,0.642915347212028,0.8684672518568535,172.356045012029,4.16050910949707
beir_datasets/msmarco,10,92.9925508709694,0.22759504898152888,0.22759504898152888,0.38116045845272206,94.27894974001931,0.018975019454956055
beir_datasets/msmarco,100,92.8325431703273,0.22770748771149166,0.2867792162071922,0.6627865329512894,94.39569959497176,0.05145549774169922
beir_datasets/msmarco,1000,90.00150787248299,0.2276893988260109,0.3111785309723312,0.8549546322827126,94.24829523655842,0.3777158260345459
beir_datasets/msmarco,10000,69.86204112441506,0.2277333469336437,0.3112084607745716,0.8550978987583573,94.53314435557482,3.6195781230926514
beir_datasets/nq,10,207.50045126684913,0.2885401308617528,0.2885401308617528,0.45111529548088064,218.750250731102,0.00862741470336914
beir_datasets/nq,100,207.014698653322,0.28900397251506943,0.35433995047385086,0.7453167246040943,219.61207676888003,0.027205705642700195
beir_datasets/nq,1000,194.7352684515854,0.2890851469413383,0.3742387342424997,0.8953263808420239,218.84338121891912,0.2109203338623047
beir_datasets/nq,10000,122.38992068306294,0.2889501094641249,0.37413131632029967,0.8948918501351872,217.10053961535937,1.9550697803497314
beir_datasets/quora,10,2462.249419411498,0.8081590897295398,0.8071179791825533,0.9023211561090182,3048.805556710506,0.014109611511230469
beir_datasets/quora,100,2281.90966871456,0.8082992824029783,0.828381196754864,0.9771335078626915,3020.8623901010474,0.06538891792297363
beir_datasets/quora,1000,1400.736398646467,0.8083583033059302,0.8317834555842379,0.995771368390089,2941.4944513998507,0.5779025554656982
beir_datasets/quora,10000,301.0427561913364,0.8081939262829819,0.8317520707257833,0.9957840668027873,2498.1641849138855,5.513068199157715
beir_datasets/scidocs,10,843.4511988043729,0.1553154999285513,0.1553154999285513,0.16241666666666668,2176.3866194614225,0.0026073455810546875
beir_datasets/scidocs,100,817.7075240600896,0.15533209102480017,0.22236198799126736,0.3615333333333334,2115.9084706379704,0.007107257843017578
beir_datasets/scidocs,1000,731.1322629431013,0.15533209102480017,0.26543370749440615,0.5707166666666666,2166.019507222382,0.055707693099975586
beir_datasets/scidocs,10000,341.1383614329148,0.15531260635140598,0.2654218890965242,0.5707166666666666,1847.6418283896858,0.5390818119049072
beir_datasets/scidocs,100000,190.26986694867267,0.15533209102480017,0.2654370585148721,0.5707166666666666,1871.072215297784,1.3731553554534912
